q,K,path,digit,G,G2,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
24,6,202000,0,1003,908,0,87,65,39,21,14,8,5,2,1,0,0,83,78,50,32,16,9,7,2,1,1
24,6,202000,1,1003,877,0,87,65,39,21,14,8,5,2,1,0,0,78,81,55,34,19,9,2,2,2,0
24,6,202000,2,1003,887,0,87,65,39,21,14,8,5,2,1,0,0,81,83,50,24,16,12,7,4,0,0
24,6,202001,0,1079,945,0,88,62,40,28,15,9,4,3,1,1,0,78,85,51,34,23,11,5,2,1,1
24,6,202001,1,1079,1046,0,88,62,40,28,15,9,4,3,1,1,0,85,88,59,34,19,9,6,4,2,1
24,6,202001,2,1079,1005,0,88,62,40,28,15,9,4,3,1,1,0,88,78,53,33,19,13,7,3,2,0
24,6,202002,0,1072,976,0,83,65,44,27,16,8,5,2,1,0,0,91,79,57,36,20,9,5,3,1,1
24,6,202002,1,1072,965,0,83,65,44,27,16,8,5,2,1,0,0,79,81,53,35,22,12,5,2,1,0
24,6,202002,2,1072,953,0,83,65,44,27,16,8,5,2,1,0,0,81,91,58,32,17,11,6,3,1,0
24,6,202010,0,1107,1055,0,85,65,37,24,15,9,6,4,1,1,0,82,82,54,31,18,12,8,3,3,1
24,6,202010,1,1107,998,0,85,65,37,24,15,9,6,4,1,1,0,82,83,54,34,22,13,6,3,1,0
24,6,202010,2,1107,1047,0,85,65,37,24,15,9,6,4,1,1,0,83,82,54,32,20,11,7,6,2,1
24,6,202011,0,1136,1059,0,83,64,43,30,15,9,6,1,1,1,0,87,83,57,38,21,10,6,4,2,1
24,6,202011,1,1136,1106,0,83,64,43,30,15,9,6,1,1,1,0,83,84,60,36,22,12,6,3,1,1
24,6,202011,2,1136,1033,0,83,64,43,30,15,9,6,1,1,1,0,84,87,54,33,21,12,7,3,1,1
24,6,202012,0,1058,927,0,85,58,41,25,19,10,3,2,1,0,0,83,79,53,36,18,11,6,1,1,1
24,6,202012,1,1058,947,0,85,58,41,25,19,10,3,2,1,0,0,79,82,55,33,22,11,4,3,1,0
24,6,202012,2,1058,952,0,85,58,41,25,19,10,3,2,1,0,0,82,83,51,32,20,13,6,2,1,0
24,6,202020,0,1164,1161,0,85,65,46,25,15,8,5,3,1,1,0,85,84,55,35,21,14,7,4,3,1
24,6,202020,1,1164,1149,0,85,65,46,25,15,8,5,3,1,1,0,84,87,58,35,21,10,7,4,2,1
24,6,202020,2,1164,1065,0,85,65,46,25,15,8,5,3,1,1,0,87,85,58,36,18,11,6,4,2,2
24,6,202021,0,1167,1100,0,91,61,38,23,16,11,5,4,3,1,0,86,83,53,30,22,13,8,5,3,2
24,6,202021,1,1167,1151,0,91,61,38,23,16,11,5,4,3,1,0,83,85,53,34,20,14,8,4,3,2
24,6,202021,2,1167,1193,0,91,61,38,23,16,11,5,4,3,1,0,85,86,57,38,22,14,9,5,3,1
24,6,202022,0,1144,1036,0,86,67,43,28,14,8,6,3,2,1,0,92,87,58,34,19,11,6,3,2,1
24,6,202022,1,1144,1079,0,86,67,43,28,14,8,6,3,2,1,0,87,79,56,36,22,12,7,5,2,1
24,6,202022,2,1144,1091,0,86,67,43,28,14,8,6,3,2,1,0,79,92,58,35,21,11,7,4,2,1
24,6,202100,0,991,955,0,79,56,37,25,17,8,4,2,1,1,0,75,80,50,29,19,14,6,3,1,1
24,6,202100,1,991,962,0,79,56,37,25,17,8,4,2,1,1,0,80,75,50,33,19,11,7,2,1,1
24,6,202100,2,991,872,0,79,56,37,25,17,8,4,2,1,1,0,75,75,51,33,20,8,3,3,2,0
24,6,202101,0,1043,1019,0,84,57,38,23,13,7,4,3,2,1,0,77,75,49,29,18,13,6,5,3,1
24,6,202101,1,1043,973,0,84,57,38,23,13,7,4,3,2,1,0,75,81,48,30,19,11,8,3,2,1
24,6,202101,2,1043,986,0,84,57,38,23,13,7,4,3,2,1,0,81,77,52,33,17,7,4,3,2,2
24,6,202102,0,1002,901,0,77,61,37,23,13,10,6,2,1,0,0,75,82,50,29,16,9,7,4,1,0
24,6,202102,1,1002,924,0,77,61,37,23,13,10,6,2,1,0,0,82,73,53,32,19,12,5,2,1,1
24,6,202102,2,1002,910,0,77,61,37,23,13,10,6,2,1,0,0,73,75,50,31,20,11,7,3,1,0
24,6,202110,0,1048,959,0,83,60,39,26,14,8,6,3,1,0,0,76,82,51,29,20,13,8,3,1,0
24,6,202110,1,1048,935,0,83,60,39,26,14,8,6,3,1,0,0,82,82,53,34,19,9,5,2,1,1
24,6,202110,2,1048,948,0,83,60,39,26,14,8,6,3,1,0,0,82,76,53,34,19,10,5,5,2,0
24,6,202111,0,1021,917,0,77,59,42,22,16,10,4,1,1,1,0,80,78,50,30,18,12,6,3,1,0
24,6,202111,1,1021,952,0,77,59,42,22,16,10,4,1,1,1,0,78,75,53,36,19,10,7,2,1,1
24,6,202111,2,1021,902,0,77,59,42,22,16,10,4,1,1,1,0,75,80,53,31,18,11,4,2,1,1
24,6,202112,0,1021,930,0,84,59,31,21,15,11,6,3,1,0,0,82,74,49,31,17,10,7,4,2,0
24,6,202112,1,1021,925,0,84,59,31,21,15,11,6,3,1,0,0,74,75,52,30,21,13,5,2,1,1
24,6,202112,2,1021,962,0,84,59,31,21,15,11,6,3,1,0,0,75,82,46,27,19,13,9,4,1,0
24,6,202120,0,908,811,0,80,59,35,18,13,10,5,2,0,0,0,74,75,45,26,15,11,6,2,1,0
24,6,202120,1,908,861,0,80,59,35,18,13,10,5,2,0,0,0,75,73,49,32,18,11,6,2,0,0
24,6,202120,2,908,790,0,80,59,35,18,13,10,5,2,0,0,0,73,74,48,25,15,8,5,3,1,0
24,6,202121,0,957,840,0,83,59,35,25,13,6,4,3,1,1,0,78,72,47,30,16,9,4,4,2,0
24,6,202121,1,957,942,0,83,59,35,25,13,6,4,3,1,1,0,72,80,50,29,18,11,6,3,2,1
24,6,202121,2,957,906,0,83,59,35,25,13,6,4,3,1,1,0,80,78,50,29,19,8,5,2,1,1
24,6,202122,0,990,877,0,77,60,42,26,14,6,3,2,2,0,0,79,81,52,32,15,8,5,2,1,1
24,6,202122,1,990,896,0,77,60,42,26,14,6,3,2,2,0,0,81,72,52,33,20,9,3,2,2,1
24,6,202122,2,990,877,0,77,60,42,26,14,6,3,2,2,0,0,72,79,51,30,18,10,5,3,1,0
24,6,202200,0,910,848,0,81,58,36,20,13,6,4,4,1,0,0,74,78,54,27,16,7,4,4,2,0
24,6,202200,1,910,789,0,81,58,36,20,13,6,4,4,1,0,0,78,71,44,26,13,10,5,3,2,0
24,6,202200,2,910,865,0,81,58,36,20,13,6,4,4,1,0,0,71,74,44,31,19,11,6,2,1,1
24,6,202201,0,955,880,0,83,66,38,21,10,8,5,2,1,0,0,78,76,52,29,18,8,5,3,1,1
24,6,202201,1,955,841,0,83,66,38,21,10,8,5,2,1,0,0,76,80,52,27,14,9,5,2,2,0
24,6,202201,2,955,824,0,83,66,38,21,10,8,5,2,1,0,0,80,78,47,29,15,9,6,3,0,0
24,6,202202,0,937,838,0,80,53,37,24,15,10,5,1,0,0,0,73,72,44,27,20,11,5,3,0,0
24,6,202202,1,937,860,0,80,53,37,24,15,10,5,1,0,0,0,72,80,48,32,15,9,8,2,1,0
24,6,202202,2,937,848,0,80,53,37,24,15,10,5,1,0,0,0,80,73,53,33,20,11,3,1,0,0
24,6,202210,0,1045,897,0,79,67,45,27,12,7,5,2,1,1,0,82,78,57,36,17,6,5,5,1,0
24,6,202210,1,1045,971,0,79,67,45,27,12,7,5,2,1,1,0,78,86,56,32,16,11,6,3,2,1
24,6,202210,2,1045,958,0,79,67,45,27,12,7,5,2,1,1,0,86,82,54,32,22,11,5,1,1,1
24,6,202211,0,1079,1024,0,82,58,39,23,18,10,3,2,1,1,0,77,78,52,32,20,13,6,2,1,1
24,6,202211,1,1079,983,0,82,58,39,23,18,10,3,2,1,1,0,78,83,50,33,20,12,5,3,2,1
24,6,202211,2,1079,991,0,82,58,39,23,18,10,3,2,1,1,0,83,77,54,33,19,11,7,3,2,1
24,6,202212,0,1026,943,0,82,59,33,24,15,7,5,4,2,0,0,75,77,48,29,22,13,6,4,1,0
24,6,202212,1,1026,939,0,82,59,33,24,15,7,5,4,2,0,0,77,79,48,27,16,10,7,5,3,1
24,6,202212,2,1026,929,0,82,59,33,24,15,7,5,4,2,0,0,79,75,53,34,19,10,5,2,2,1
24,6,202220,0,951,883,0,89,61,36,20,11,8,4,2,1,1,0,74,82,50,24,15,10,5,2,2,1
24,6,202220,1,951,840,0,89,61,36,20,11,8,4,2,1,1,0,82,77,45,25,16,10,6,3,1,0
24,6,202220,2,951,864,0,89,61,36,20,11,8,4,2,1,1,0,77,74,49,34,16,7,5,3,1,1
24,6,202221,0,1059,1024,0,78,56,41,32,15,8,3,2,2,1,0,79,80,51,35,21,11,7,2,2,1
24,6,202221,1,1059,931,0,78,56,41,32,15,8,3,2,2,1,0,80,79,52,35,22,10,5,3,1,0
24,6,202221,2,1059,981,0,78,56,41,32,15,8,3,2,2,1,0,79,79,57,34,20,10,4,3,2,2
24,6,202222,0,976,860,0,76,60,41,22,16,7,5,2,1,0,0,75,80,50,27,16,10,6,3,1,0
24,6,202222,1,976,845,0,76,60,41,22,16,7,5,2,1,0,0,80,75,53,34,16,9,5,2,0,0
24,6,202222,2,976,957,0,76,60,41,22,16,7,5,2,1,0,0,75,75,51,33,21,12,4,3,2,1
24,6,210000,0,979,914,0,78,58,39,23,13,7,5,4,1,0,0,81,69,51,39,20,10,5,3,1,0
24,6,210000,1,979,908,0,78,58,39,23,13,7,5,4,1,0,0,69,78,52,28,19,9,6,4,2,0
24,6,210000,2,979,858,0,78,58,39,23,13,7,5,4,1,0,0,78,81,47,25,14,11,6,3,2,1
24,6,210001,0,1053,923,0,83,66,37,23,13,9,6,2,1,1,0,76,82,57,30,17,8,7,5,1,1
24,6,210001,1,1053,954,0,83,66,37,23,13,9,6,2,1,1,0,82,83,52,30,16,11,6,2,2,1
24,6,210001,2,1053,956,0,83,66,37,23,13,9,6,2,1,1,0,83,76,49,32,22,13,6,3,1,0
24,6,210002,0,988,964,0,84,58,40,26,15,8,4,2,1,0,0,80,75,52,36,24,12,4,2,1,1
24,6,210002,1,988,892,0,84,58,40,26,15,8,4,2,1,0,0,75,83,47,29,19,9,5,3,2,0
24,6,210002,2,988,847,0,84,58,40,26,15,8,4,2,1,0,0,83,80,55,31,13,9,6,2,0,0
24,6,210010,0,1084,968,0,79,62,42,28,15,9,5,2,1,1,0,84,80,56,34,20,11,6,3,1,0
24,6,210010,1,1084,980,0,79,62,42,28,15,9,5,2,1,1,0,80,80,53,32,21,11,7,4,1,1
24,6,210010,2,1084,1020,0,79,62,42,28,15,9,5,2,1,1,0,80,84,56,37,20,11,5,2,2,1
24,6,210011,0,1128,1110,0,79,61,42,24,18,11,5,2,1,1,0,86,83,60,36,19,13,8,3,1,1
24,6,210011,1,1128,1050,0,79,61,42,24,18,11,5,2,1,1,0,83,76,54,35,23,13,6,3,2,1
24,6,210011,2,1128,1044,0,79,61,42,24,18,11,5,2,1,1,0,76,86,52,34,21,13,7,4,2,1
24,6,210012,0,1044,991,0,90,60,36,24,16,9,6,3,1,0,0,79,81,53,33,21,13,7,3,1,0
24,6,210012,1,1044,919,0,90,60,36,24,16,9,6,3,1,0,0,81,85,53,30,18,9,6,4,1,0
24,6,210012,2,1044,992,0,90,60,36,24,16,9,6,3,1,0,0,85,79,49,32,20,13,6,3,2,1
24,6,210020,0,933,864,0,90,59,35,22,12,7,5,2,1,0,0,80,75,48,31,19,8,5,3,1,0
24,6,210020,1,933,837,0,90,59,35,22,12,7,5,2,1,0,0,75,78,47,24,15,9,5,3,1,1
24,6,210020,2,933,820,0,90,59,35,22,12,7,5,2,1,0,0,78,80,48,29,15,10,5,2,1,0
24,6,210021,0,1066,937,0,78,59,40,30,16,10,3,2,1,1,0,79,81,57,32,21,11,4,1,1,1
24,6,210021,1,1066,978,0,78,59,40,30,16,10,3,2,1,1,0,81,80,50,33,20,13,7,3,1,0
24,6,210021,2,1066,994,0,78,59,40,30,16,10,3,2,1,1,0,80,79,55,38,22,9,6,3,2,1
24,6,210022,0,1102,1035,0,80,64,42,20,16,10,6,4,2,0,0,83,79,53,32,18,12,8,5,3,0
24,6,210022,1,1102,993,0,80,64,42,20,16,10,6,4,2,0,0,79,82,52,35,18,14,9,3,1,0
24,6,210022,2,1102,1033,0,80,64,42,20,16,10,6,4,2,0,0,82,83,59,33,22,12,5,4,2,2
24,6,210100,0,1003,871,0,82,67,48,24,12,6,5,3,0,0,0,86,83,52,30,14,9,5,3,1,0
24,6,210100,1,1003,918,0,82,67,48,24,12,6,5,3,0,0,0,83,78,56,36,18,10,5,2,1,0
24,6,210100,2,1003,873,0,82,67,48,24,12,6,5,3,0,0,0,78,86,57,32,18,7,4,3,1,0
24,6,210101,0,1000,907,0,84,56,38,25,12,8,4,2,2,1,0,80,77,50,29,17,10,6,3,2,1
24,6,210101,1,1000,891,0,84,56,38,25,12,8,4,2,2,1,0,77,75,49,32,17,9,5,3,1,1
24,6,210101,2,1000,937,0,84,56,38,25,12,8,4,2,2,1,0,75,80,49,31,20,10,6,3,2,1
24,6,210102,0,1004,927,0,90,64,36,23,17,9,4,2,1,0,0,84,82,53,30,18,11,6,3,1,1
24,6,210102,1,1004,913,0,90,64,36,23,17,9,4,2,1,0,0,82,80,54,34,19,10,5,2,2,0
24,6,210102,2,1004,872,0,90,64,36,23,17,9,4,2,1,0,0,80,84,49,28,19,12,5,2,0,0
24,6,210110,0,997,874,0,93,56,39,24,15,9,4,3,0,0,0,80,80,49,31,18,10,5,2,1,0
24,6,210110,1,997,911,0,93,56,39,24,15,9,4,3,0,0,0,80,83,49,32,20,11,5,2,1,0
24,6,210110,2,997,903,0,93,56,39,24,15,9,4,3,0,0,0,83,80,52,31,17,10,6,3,1,0
24,6,210111,0,1041,933,0,79,61,38,26,17,9,5,2,1,0,0,81,81,51,34,19,9,6,3,1,0
24,6,210111,1,1041,952,0,79,61,38,26,17,9,5,2,1,0,0,81,76,55,34,19,11,5,3,1,1
24,6,210111,2,1041,949,0,79,61,38,26,17,9,5,2,1,0,0,76,81,53,30,22,14,6,2,1,0
24,6,210112,0,1014,858,0,83,73,44,25,12,7,4,1,1,0,0,84,83,57,31,16,8,4,1,1,1
24,6,210112,1,1014,842,0,83,73,44,25,12,7,4,1,1,0,0,83,83,56,32,17,9,3,2,1,0
24,6,210112,2,1014,870,0,83,73,44,25,12,7,4,1,1,0,0,83,84,54,31,17,8,6,3,0,0
24,6,210120,0,1113,1035,0,83,64,41,28,17,9,6,2,1,1,0,88,80,54,37,25,17,6,2,1,0
24,6,210120,1,1113,1041,0,83,64,41,28,17,9,6,2,1,1,0,80,84,55,34,24,10,7,5,1,1
24,6,210120,2,1113,1018,0,83,64,41,28,17,9,6,2,1,1,0,84,88,60,34,15,9,6,3,2,1
24,6,210121,0,1060,962,0,80,59,44,26,16,9,4,3,1,0,0,79,85,58,34,18,10,6,3,1,0
24,6,210121,1,1060,953,0,80,59,44,26,16,9,4,3,1,0,0,85,78,52,30,20,13,6,2,1,1
24,6,210121,2,1060,983,0,80,59,44,26,16,9,4,3,1,0,0,78,79,52,39,21,10,5,3,2,0
24,6,210122,0,1068,1066,0,88,63,36,24,16,11,6,3,2,0,0,82,90,56,37,19,12,7,4,2,1
24,6,210122,1,1068,1017,0,88,63,36,24,16,11,6,3,2,0,0,90,77,54,32,24,14,7,3,2,0
24,6,210122,2,1068,972,0,88,63,36,24,16,11,6,3,2,0,0,77,82,51,29,19,12,8,4,1,1
24,6,210200,0,1035,934,0,88,56,38,23,14,11,5,3,1,0,0,80,82,50,30,20,11,7,4,0,0
24,6,210200,1,1035,982,0,88,56,38,23,14,11,5,3,1,0,0,82,77,51,32,18,11,8,3,2,1
24,6,210200,2,1035,918,0,88,56,38,23,14,11,5,3,1,0,0,77,80,50,33,19,12,5,2,2,0
24,6,210201,0,1045,933,0,76,62,40,26,16,8,4,2,1,1,0,84,73,55,34,19,11,5,3,1,0
24,6,210201,1,1045,949,0,76,62,40,26,16,8,4,2,1,1,0,73,79,50,32,21,12,6,2,2,1
24,6,210201,2,1045,965,0,76,62,40,26,16,8,4,2,1,1,0,79,84,55,32,18,9,5,3,1,1
24,6,210202,0,1054,966,0,80,63,39,26,16,7,5,3,2,0,0,77,87,56,33,19,10,6,4,1,0
24,6,210202,1,1054,994,0,80,63,39,26,16,7,5,3,2,0,0,87,77,56,31,18,11,6,3,2,2
24,6,210202,2,1054,951,0,80,63,39,26,16,7,5,3,2,0,0,77,77,49,34,22,12,5,3,2,0
24,6,210210,0,1110,1078,0,79,61,40,22,11,9,6,3,2,2,0,80,77,52,33,17,10,7,5,3,2
24,6,210210,1,1110,1107,0,79,61,40,22,11,9,6,3,2,2,0,77,79,52,31,19,14,8,4,2,2
24,6,210210,2,1110,1050,0,79,61,40,22,11,9,6,3,2,2,0,79,80,53,32,20,10,8,5,3,1
24,6,210211,0,1066,1012,0,81,55,36,22,14,9,5,3,2,1,0,73,78,49,30,21,13,6,4,2,1
24,6,210211,1,1066,1004,0,81,55,36,22,14,9,5,3,2,1,0,78,78,48,28,18,11,8,6,3,1
24,6,210211,2,1066,1035,0,81,55,36,22,14,9,5,3,2,1,0,78,73,51,35,18,11,7,2,2,2
24,6,210212,0,1043,1011,0,80,58,35,24,15,7,5,4,2,1,0,76,78,52,28,18,13,8,5,2,1
24,6,210212,1,1043,1017,0,80,58,35,24,15,7,5,4,2,1,0,78,77,48,32,19,11,6,3,3,2
24,6,210212,2,1043,943,0,80,58,35,24,15,7,5,4,2,1,0,77,76,51,33,21,10,5,4,2,0
24,6,210220,0,1102,1059,0,88,55,40,22,15,8,3,2,2,2,0,78,86,52,29,17,10,5,4,3,3
24,6,210220,1,1102,1074,0,88,55,40,22,15,8,3,2,2,2,0,86,75,48,32,18,13,8,4,3,1
24,6,210220,2,1102,1104,0,88,55,40,22,15,8,3,2,2,2,0,75,78,51,35,21,11,6,3,2,2
24,6,210221,0,1101,1081,0,80,59,34,22,14,11,6,3,2,1,0,74,84,49,32,18,12,9,5,3,1
24,6,210221,1,1101,1035,0,80,59,34,22,14,11,6,3,2,1,0,84,75,56,34,20,12,7,4,2,1
24,6,210221,2,1101,1089,0,80,59,34,22,14,11,6,3,2,1,0,75,74,48,28,22,14,8,4,2,2
24,6,210222,0,1048,985,0,75,65,39,26,15,6,5,3,2,1,0,76,80,48,29,21,11,7,3,1,1
24,6,210222,1,1048,975,0,75,65,39,26,15,6,5,3,2,1,0,80,81,59,38,16,8,5,4,2,1
24,6,210222,2,1048,1017,0,75,65,39,26,15,6,5,3,2,1,0,81,76,55,30,21,13,5,4,3,1
24,6,211000,0,1222,1120,0,87,63,42,32,16,12,8,5,2,0,0,87,89,57,36,25,15,9,4,1,0
24,6,211000,1,1222,1208,0,87,63,42,32,16,12,8,5,2,0,0,89,91,59,41,22,13,9,7,2,1
24,6,211000,2,1222,1266,0,87,63,42,32,16,12,8,5,2,0,0,91,87,64,40,28,15,9,4,4,1
24,6,211001,0,1246,1123,0,85,65,48,28,19,10,7,4,2,0,0,94,86,61,37,22,16,9,5,1,0
24,6,211001,1,1246,1167,0,85,65,48,28,19,10,7,4,2,0,0,86,88,60,41,24,14,8,4,2,1
24,6,211001,2,1246,1153,0,85,65,48,28,19,10,7,4,2,0,0,88,94,62,40,24,12,6,4,3,1
24,6,211002,0,1190,1085,0,90,66,39,23,17,12,6,3,2,2,0,85,85,55,35,21,15,9,4,2,1
24,6,211002,1,1190,1170,0,90,66,39,23,17,12,6,3,2,2,0,85,90,58,34,24,14,8,4,2,2
24,6,211002,2,1190,1126,0,90,66,39,23,17,12,6,3,2,2,0,90,85,57,35,20,13,8,5,3,1
24,6,211010,0,1053,985,0,88,61,40,22,14,10,5,3,2,0,0,79,81,51,35,19,12,8,3,2,0
24,6,211010,1,1053,952,0,88,61,40,22,14,10,5,3,2,0,0,81,85,51,29,19,11,6,3,1,1
24,6,211010,2,1053,995,0,88,61,40,22,14,10,5,3,2,0,0,85,79,55,32,18,11,6,4,2,1
24,6,211011,0,1081,960,0,83,64,40,26,15,10,7,4,0,0,0,75,87,52,31,22,13,7,2,1,0
24,6,211011,1,1081,1010,0,83,64,40,26,15,10,7,4,0,0,0,87,87,55,33,19,12,8,4,0,0
24,6,211011,2,1081,1052,0,83,64,40,26,15,10,7,4,0,0,0,87,75,59,38,21,11,6,5,3,0
24,6,211012,0,1116,1018,0,88,65,42,26,15,7,5,3,2,1,0,86,88,52,31,19,12,6,5,3,0
24,6,211012,1,1116,1010,0,88,65,42,26,15,7,5,3,2,1,0,88,80,56,35,20,11,7,3,1,1
24,6,211012,2,1116,1057,0,88,65,42,26,15,7,5,3,2,1,0,80,86,58,35,20,10,5,3,2,2
24,6,211020,0,1188,1124,0,89,65,39,25,17,8,6,3,3,2,0,84,87,56,31,22,12,7,5,3,3
24,6,211020,1,1188,1163,0,89,65,39,25,17,8,6,3,3,2,0,87,86,55,36,21,12,7,4,3,2
24,6,211020,2,1188,1101,0,89,65,39,25,17,8,6,3,3,2,0,86,84,57,36,21,15,8,5,2,0
24,6,211021,0,1146,1118,0,89,64,42,26,14,9,5,3,2,1,0,85,84,52,36,23,12,5,4,3,2
24,6,211021,1,1146,1105,0,89,64,42,26,14,9,5,3,2,1,0,84,87,56,34,21,12,8,5,3,1
24,6,211021,2,1146,1067,0,89,64,42,26,14,9,5,3,2,1,0,87,85,59,33,17,11,8,3,1,1
24,6,211022,0,1164,1046,0,79,63,42,28,19,12,6,4,1,0,0,85,88,61,35,22,12,6,3,2,0
24,6,211022,1,1164,1119,0,79,63,42,28,19,12,6,4,1,0,0,88,81,57,37,22,16,9,4,1,1
24,6,211022,2,1164,1135,0,79,63,42,28,19,12,6,4,1,0,0,81,85,57,40,26,14,8,4,2,0
24,6,211100,0,1216,1121,0,86,66,43,30,18,10,5,3,1,1,0,93,84,58,40,22,14,6,3,3,1
24,6,211100,1,1216,1163,0,86,66,43,30,18,10,5,3,1,1,0,84,87,60,37,27,13,6,3,1,1
24,6,211100,2,1216,1164,0,86,66,43,30,18,10,5,3,1,1,0,87,93,60,35,20,12,9,5,2,1
24,6,211101,0,1216,1120,0,88,68,46,27,18,9,6,4,2,1,0,90,97,65,39,20,11,7,4,2,1
24,6,211101,1,1216,1182,0,88,68,46,27,18,9,6,4,2,1,0,97,82,63,38,23,13,7,6,3,1
24,6,211101,2,1216,1136,0,88,68,46,27,18,9,6,4,2,1,0,82,90,53,36,24,16,8,3,2,1
24,6,211102,0,1213,1216,0,89,63,41,27,17,11,5,2,2,1,0,87,84,58,42,24,12,8,3,2,1
24,6,211102,1,1213,1120,0,89,63,41,27,17,11,5,2,2,1,0,84,89,61,35,23,13,5,4,2,2
24,6,211102,2,1213,1193,0,89,63,41,27,17,11,5,2,2,1,0,89,87,52,31,20,15,10,5,3,2
24,6,211110,0,1052,919,0,87,67,38,22,16,10,5,2,1,0,0,86,84,54,28,18,11,6,2,1,1
24,6,211110,1,1052,965,0,87,67,38,22,16,10,5,2,1,0,0,84,78,51,32,20,13,6,3,1,0
24,6,211110,2,1052,941,0,87,67,38,22,16,10,5,2,1,0,0,78,86,56,34,18,10,6,3,1,0
24,6,211111,0,1084,969,0,90,63,44,28,13,8,5,3,1,0,0,89,84,56,37,16,10,4,3,3,0
24,6,211111,1,1084,971,0,90,63,44,28,13,8,5,3,1,0,0,84,82,56,33,22,12,7,2,0,0
24,6,211111,2,1084,951,0,90,63,44,28,13,8,5,3,1,0,0,82,89,53,32,20,8,6,4,1,1
24,6,211112,0,1064,960,0,79,59,41,29,19,9,3,1,1,1,0,79,83,56,33,19,9,5,2,1,1
24,6,211112,1,1064,976,0,79,59,41,29,19,9,3,1,1,1,0,83,80,57,37,20,11,5,3,1,0
24,6,211112,2,1064,952,0,79,59,41,29,19,9,3,1,1,1,0,80,79,50,34,24,14,5,1,1,1
24,6,211120,0,1149,1128,0,85,70,42,22,15,9,6,6,2,0,0,87,85,57,36,21,13,7,5,4,1
24,6,211120,1,1149,1043,0,85,70,42,22,15,9,6,6,2,0,0,85,85,58,34,21,12,7,4,2,0
24,6,211120,2,1149,1066,0,85,70,42,22,15,9,6,6,2,0,0,85,87,57,32,18,13,9,5,2,1
24,6,211121,0,1218,1130,0,90,65,42,26,14,12,9,3,2,1,0,83,92,57,36,24,12,8,5,2,1
24,6,211121,1,1218,1179,0,90,65,42,26,14,12,9,3,2,1,0,92,89,59,36,20,14,9,6,3,1
24,6,211121,2,1218,1144,0,90,65,42,26,14,12,9,3,2,1,0,89,83,58,37,23,15,10,4,1,1
24,6,211122,0,1190,1170,0,85,58,42,31,21,11,5,2,1,1,0,89,87,59,42,25,14,7,2,1,1
24,6,211122,1,1190,1136,0,85,58,42,31,21,11,5,2,1,1,0,87,82,59,36,26,15,6,4,2,1
24,6,211122,2,1190,1111,0,85,58,42,31,21,11,5,2,1,1,0,82,89,55,37,22,13,8,4,2,1
24,6,211200,0,1170,1111,0,84,63,40,25,13,10,7,2,2,1,0,82,84,56,36,20,12,7,4,2,2
24,6,211200,1,1170,1179,0,84,63,40,25,13,10,7,2,2,1,0,84,83,54,34,22,12,8,5,3,2
24,6,211200,2,1170,1147,0,84,63,40,25,13,10,7,2,2,1,0,83,82,55,32,20,13,9,5,2,1
24,6,211201,0,1220,1187,0,82,60,41,29,17,9,4,3,1,1,0,83,84,58,37,22,10,6,4,4,2
24,6,211201,2,1220,1247,0,82,60,41,29,17,9,4,3,1,1,0,83,83,56,35,23,14,10,5,2,2
24,6,211202,0,1236,1199,0,85,63,41,23,16,9,6,5,3,2,0,83,85,56,37,24,12,6,5,4,3
24,6,211202,1,1236,1234,0,85,63,41,23,16,9,6,5,3,2,0,85,86,57,33,19,15,9,7,4,1
24,6,211202,2,1236,1227,0,85,63,41,23,16,9,6,5,3,2,0,86,83,56,36,22,15,11,5,3,2
24,6,211210,0,1213,1151,0,88,62,40,25,16,11,6,4,2,1,0,85,84,61,36,20,13,7,4,3,2
24,6,211210,1,1213,1155,0,88,62,40,25,16,11,6,4,2,1,0,84,87,54,34,23,16,8,5,3,1
24,6,211210,2,1213,1188,0,88,62,40,25,16,11,6,4,2,1,0,87,85,53,36,23,12,10,5,2,1
24,6,211211,0,1205,1165,0,85,61,41,27,18,11,7,3,2,1,0,84,82,54,38,22,15,10,5,1,1
24,6,211211,1,1205,1150,0,85,61,41,27,18,11,7,3,2,1,0,82,90,58,37,23,11,8,5,3,1
24,6,211211,2,1205,1087,0,85,61,41,27,18,11,7,3,2,1,0,90,84,59,35,24,16,6,3,2,1
24,6,211212,0,1177,1125,0,82,65,42,26,17,9,6,3,1,1,0,81,84,55,33,21,15,8,3,2,1
24,6,211212,1,1177,1154,0,82,65,42,26,17,9,6,3,1,1,0,84,89,56,38,23,12,6,4,1,1
24,6,211212,2,1177,1216,0,82,65,42,26,17,9,6,3,1,1,0,89,81,61,36,21,12,8,6,4,2
24,6,211220,0,1165,1119,0,84,65,44,28,18,10,4,3,2,1,0,85,87,55,35,24,15,7,3,2,1
24,6,211220,1,1165,1037,0,84,65,44,28,18,10,4,3,2,1,0,87,87,59,37,21,11,6,3,2,1
24,6,211220,2,1165,1097,0,84,65,44,28,18,10,4,3,2,1,0,87,85,61,38,21,12,7,4,2,1
24,6,211221,0,1128,1032,0,88,65,42,25,15,10,6,2,1,1,0,86,85,53,29,19,13,9,4,2,1
24,6,211221,1,1128,1062,0,88,65,42,25,15,10,6,2,1,1,0,85,85,55,36,19,10,6,3,2,1
